frame_no,image_anomaly,component,component_anomaly,image_fullname,se_filenmae,colors_found,colors_in_component,time_load_t,time_component_t,time_full_t,time_load_total_dt,time_component_total_dt,time_full_dt
4382,NORMAL,PRight,NORMAL,1751540996830281100_4382_10000010000000000,1751540996855474000_4382_10000010000000000,18,14,0.08682465553283691,0.036812543869018555,0.12363719940185547,0:00:00.086825,0:00:00.036813,0:00:00.123638
4382,NORMAL,RoboArm,NORMAL,1751540996830281100_4382_10000010000000000,1751540996855474000_4382_10000010000000000,18,11,0.08682465553283691,0.03652453422546387,0.12334918975830078,0:00:00.086825,0:00:00.036525,0:00:00.123350
4383,NORMAL,PLeft,NORMAL,1751540997048918500_4383_10000010000000000,1751540997040722500_4383_10000010000000000,18,17,0.08509945869445801,0.04164886474609375,0.12674832344055176,0:00:00.085099,0:00:00.041650,0:00:00.126749
4383,NORMAL,ConvBelt,NORMAL,1751540997048918500_4383_10000010000000000,1751540997040722500_4383_10000010000000000,18,14,0.08509945869445801,0.04309821128845215,0.12819766998291016,0:00:00.085099,0:00:00.043098,0:00:00.128197
4383,NORMAL,PRight,NORMAL,1751540997048918500_4383_10000010000000000,1751540997040722500_4383_10000010000000000,18,14,0.08509945869445801,0.04328298568725586,0.12838244438171387,0:00:00.085099,0:00:00.043283,0:00:00.128382
4383,NORMAL,RoboArm,NORMAL,1751540997048918500_4383_10000010000000000,1751540997040722500_4383_10000010000000000,18,11,0.08509945869445801,0.030668020248413086,0.1157674789428711,0:00:00.085099,0:00:00.030668,0:00:00.115767
4384,NORMAL,PLeft,NORMAL,1751540997219599100_4384_10000010000000000,1751540997228065400_4384_10000010000000000,18,17,0.08358407020568848,0.04138064384460449,0.12496471405029297,0:00:00.083584,0:00:00.041381,0:00:00.124965
4384,NORMAL,ConvBelt,NORMAL,1751540997219599100_4384_10000010000000000,1751540997228065400_4384_10000010000000000,18,14,0.08358407020568848,0.0391843318939209,0.12276840209960938,0:00:00.083584,0:00:00.039185,0:00:00.122769
4384,NORMAL,PRight,NORMAL,1751540997219599100_4384_10000010000000000,1751540997228065400_4384_10000010000000000,18,14,0.08358407020568848,0.039878129959106445,0.12346220016479492,0:00:00.083584,0:00:00.039878,0:00:00.123462
4384,NORMAL,RoboArm,NORMAL,1751540997219599100_4384_10000010000000000,1751540997228065400_4384_10000010000000000,18,11,0.08358407020568848,0.031139850616455078,0.11472392082214355,0:00:00.083584,0:00:00.031140,0:00:00.114724
4385,NORMAL,PLeft,NORMAL,1751540997634191400_4385_10000010000000000,1751540997459165200_4385_10000010000000000,18,17,0.08385825157165527,0.04308605194091797,0.12694430351257324,0:00:00.083858,0:00:00.043086,0:00:00.126944
4385,NORMAL,ConvBelt,NORMAL,1751540997634191400_4385_10000010000000000,1751540997459165200_4385_10000010000000000,18,14,0.08385825157165527,0.041643381118774414,0.1255016326904297,0:00:00.083858,0:00:00.041643,0:00:00.125501
4385,NORMAL,PRight,NORMAL,1751540997634191400_4385_10000010000000000,1751540997459165200_4385_10000010000000000,18,14,0.08385825157165527,0.03798675537109375,0.12184500694274902,0:00:00.083858,0:00:00.037987,0:00:00.121845
4385,NORMAL,RoboArm,NORMAL,1751540997634191400_4385_10000010000000000,1751540997459165200_4385_10000010000000000,18,11,0.08385825157165527,0.03496575355529785,0.11882400512695312,0:00:00.083858,0:00:00.034966,0:00:00.118824
4386,NORMAL,PLeft,NORMAL,1751540997824617200_4386_10000010000000000,1751540997645157400_4386_10000010000000000,18,17,0.08459115028381348,0.04024457931518555,0.12483572959899902,0:00:00.084591,0:00:00.040244,0:00:00.124835
4386,NORMAL,ConvBelt,NORMAL,1751540997824617200_4386_10000010000000000,1751540997645157400_4386_10000010000000000,18,14,0.08459115028381348,0.0391695499420166,0.12376070022583008,0:00:00.084591,0:00:00.039170,0:00:00.123761
4386,NORMAL,PRight,NORMAL,1751540997824617200_4386_10000010000000000,1751540997645157400_4386_10000010000000000,18,14,0.08459115028381348,0.03916811943054199,0.12375926971435547,0:00:00.084591,0:00:00.039169,0:00:00.123760
4386,NORMAL,RoboArm,NORMAL,1751540997824617200_4386_10000010000000000,1751540997645157400_4386_10000010000000000,18,11,0.08459115028381348,0.029114723205566406,0.11370587348937988,0:00:00.084591,0:00:00.029115,0:00:00.113706
4387,NORMAL,PLeft,NORMAL,1751540998035559300_4387_10000010000000000,1751540998050398200_4387_10000010000000000,18,17,0.07671809196472168,0.040435075759887695,0.11715316772460938,0:00:00.076718,0:00:00.040435,0:00:00.117153
4387,NORMAL,ConvBelt,NORMAL,1751540998035559300_4387_10000010000000000,1751540998050398200_4387_10000010000000000,18,14,0.07671809196472168,0.036119937896728516,0.1128380298614502,0:00:00.076718,0:00:00.036119,0:00:00.112837
4387,NORMAL,PRight,NORMAL,1751540998035559300_4387_10000010000000000,1751540998050398200_4387_10000010000000000,18,14,0.07671809196472168,0.037001848220825195,0.11371994018554688,0:00:00.076718,0:00:00.037002,0:00:00.113720
4387,NORMAL,RoboArm,NORMAL,1751540998035559300_4387_10000010000000000,1751540998050398200_4387_10000010000000000,18,11,0.07671809196472168,0.036127328872680664,0.11284542083740234,0:00:00.076718,0:00:00.036127,0:00:00.112845
4388,NORMAL,PLeft,NORMAL,1751540998215743500_4388_10000010000000000,1751540998232242700_4388_10000010000000000,18,17,0.08096647262573242,0.03417015075683594,0.11513662338256836,0:00:00.080966,0:00:00.034170,0:00:00.115136
4388,NORMAL,ConvBelt,NORMAL,1751540998215743500_4388_10000010000000000,1751540998232242700_4388_10000010000000000,18,14,0.08096647262573242,0.03599119186401367,0.1169576644897461,0:00:00.080966,0:00:00.035991,0:00:00.116957
4388,NORMAL,PRight,NORMAL,1751540998215743500_4388_10000010000000000,1751540998232242700_4388_10000010000000000,18,14,0.08096647262573242,0.04097390174865723,0.12194037437438965,0:00:00.080966,0:00:00.040974,0:00:00.121940
4388,NORMAL,RoboArm,NORMAL,1751540998215743500_4388_10000010000000000,1751540998232242700_4388_10000010000000000,18,11,0.08096647262573242,0.0348050594329834,0.11577153205871582,0:00:00.080966,0:00:00.034805,0:00:00.115771
4389,NORMAL,PLeft,NORMAL,1751540998420564900_4389_10000010000000000,1751540998435287500_4389_10000010000000000,18,17,0.08111238479614258,0.03686666488647461,0.11797904968261719,0:00:00.081112,0:00:00.036867,0:00:00.117979
4389,NORMAL,ConvBelt,NORMAL,1751540998420564900_4389_10000010000000000,1751540998435287500_4389_10000010000000000,18,14,0.08111238479614258,0.03575253486633301,0.11686491966247559,0:00:00.081112,0:00:00.035752,0:00:00.116864
4389,NORMAL,PRight,NORMAL,1751540998420564900_4389_10000010000000000,1751540998435287500_4389_10000010000000000,18,14,0.08111238479614258,0.041094303131103516,0.1222066879272461,0:00:00.081112,0:00:00.041094,0:00:00.122206
4389,NORMAL,RoboArm,NORMAL,1751540998420564900_4389_10000010000000000,1751540998435287500_4389_10000010000000000,18,11,0.08111238479614258,0.03097987174987793,0.11209225654602051,0:00:00.081112,0:00:00.030980,0:00:00.112092
4390,NORMAL,PLeft,NORMAL,1751540998635830500_4390_10000010000000000,1751540998643609700_4390_10000010000000000,18,17,0.07928752899169922,0.04389500617980957,0.12318253517150879,0:00:00.079287,0:00:00.043895,0:00:00.123182
4390,NORMAL,ConvBelt,NORMAL,1751540998635830500_4390_10000010000000000,1751540998643609700_4390_10000010000000000,18,14,0.07928752899169922,0.03722381591796875,0.11651134490966797,0:00:00.079287,0:00:00.037224,0:00:00.116511
4390,NORMAL,PRight,NORMAL,1751540998635830500_4390_10000010000000000,1751540998643609700_4390_10000010000000000,18,14,0.07928752899169922,0.03584480285644531,0.11513233184814453,0:00:00.079287,0:00:00.035845,0:00:00.115132
4390,NORMAL,RoboArm,NORMAL,1751540998635830500_4390_10000010000000000,1751540998643609700_4390_10000010000000000,18,11,0.07928752899169922,0.033014774322509766,0.11230230331420898,0:00:00.079287,0:00:00.033015,0:00:00.112302
4391,NORMAL,PLeft,NORMAL,1751540998847844300_4391_10000010000000000,1751540998828507300_4391_10000010000000000,18,17,0.07948565483093262,0.04576230049133301,0.12524795532226562,0:00:00.079486,0:00:00.045762,0:00:00.125248
4391,NORMAL,ConvBelt,NORMAL,1751540998847844300_4391_10000010000000000,1751540998828507300_4391_10000010000000000,18,14,0.07948565483093262,0.05366992950439453,0.13315558433532715,0:00:00.079486,0:00:00.053670,0:00:00.133156
4391,NORMAL,PRight,NORMAL,1751540998847844300_4391_10000010000000000,1751540998828507300_4391_10000010000000000,18,14,0.07948565483093262,0.04297447204589844,0.12246012687683105,0:00:00.079486,0:00:00.042975,0:00:00.122461
4391,NORMAL,RoboArm,NORMAL,1751540998847844300_4391_10000010000000000,1751540998828507300_4391_10000010000000000,18,11,0.07948565483093262,0.02891063690185547,0.10839629173278809,0:00:00.079486,0:00:00.028910,0:00:00.108396
4392,NORMAL,PLeft,NORMAL,1751540999034687800_4392_10000010000000000,1751540999041136700_4392_10000010000000000,18,17,0.08447742462158203,0.04128599166870117,0.1257634162902832,0:00:00.084478,0:00:00.041286,0:00:00.125764
4392,NORMAL,ConvBelt,NORMAL,1751540999034687800_4392_10000010000000000,1751540999041136700_4392_10000010000000000,18,14,0.08447742462158203,0.04109954833984375,0.12557697296142578,0:00:00.084478,0:00:00.041100,0:00:00.125578
4392,NORMAL,PRight,NORMAL,1751540999034687800_4392_10000010000000000,1751540999041136700_4392_10000010000000000,18,14,0.08447742462158203,0.03890371322631836,0.12338113784790039,0:00:00.084478,0:00:00.038904,0:00:00.123382
4392,NORMAL,RoboArm,NORMAL,1751540999034687800_4392_10000010000000000,1751540999041136700_4392_10000010000000000,18,11,0.08447742462158203,0.02657628059387207,0.1110537052154541,0:00:00.084478,0:00:00.026576,0:00:00.111054
4393,NORMAL,PLeft,NORMAL,1751540999229548900_4393_10000010000000000,1751540999238511200_4393_10000010000000000,18,17,0.08365416526794434,0.044631004333496094,0.12828516960144043,0:00:00.083654,0:00:00.044631,0:00:00.128285
4393,NORMAL,ConvBelt,NORMAL,1751540999229548900_4393_10000010000000000,1751540999238511200_4393_10000010000000000,18,14,0.08365416526794434,0.0383148193359375,0.12196898460388184,0:00:00.083654,0:00:00.038315,0:00:00.121969
4393,NORMAL,PRight,NORMAL,1751540999229548900_4393_10000010000000000,1751540999238511200_4393_10000010000000000,18,14,0.08365416526794434,0.03836393356323242,0.12201809883117676,0:00:00.083654,0:00:00.038364,0:00:00.122018
4393,NORMAL,RoboArm,NORMAL,1751540999229548900_4393_10000010000000000,1751540999238511200_4393_10000010000000000,18,11,0.08365416526794434,0.03160810470581055,0.11526226997375488,0:00:00.083654,0:00:00.031608,0:00:00.115262
4394,NORMAL,PLeft,NORMAL,1751540999423711500_4394_10000010000000000,1751540999438260900_4394_10000010000000000,18,17,0.08045339584350586,0.03961968421936035,0.12007308006286621,0:00:00.080453,0:00:00.039620,0:00:00.120073
4394,NORMAL,ConvBelt,NORMAL,1751540999423711500_4394_10000010000000000,1751540999438260900_4394_10000010000000000,18,14,0.08045339584350586,0.033040761947631836,0.1134941577911377,0:00:00.080453,0:00:00.033041,0:00:00.113494
4394,NORMAL,PRight,NORMAL,1751540999423711500_4394_10000010000000000,1751540999438260900_4394_10000010000000000,18,14,0.08045339584350586,0.03644967079162598,0.11690306663513184,0:00:00.080453,0:00:00.036449,0:00:00.116902
4394,NORMAL,RoboArm,NORMAL,1751540999423711500_4394_10000010000000000,1751540999438260900_4394_10000010000000000,18,11,0.08045339584350586,0.027916908264160156,0.10837030410766602,0:00:00.080453,0:00:00.027917,0:00:00.108370
4395,NORMAL,PLeft,NORMAL,1751540999634343100_4395_10000010000000000,1751540999651013900_4395_10000010000000000,17,16,0.07862639427185059,0.04556107521057129,0.12418746948242188,0:00:00.078627,0:00:00.045561,0:00:00.124188
4395,NORMAL,ConvBelt,NORMAL,1751540999634343100_4395_10000010000000000,1751540999651013900_4395_10000010000000000,17,14,0.07862639427185059,0.03373456001281738,0.11236095428466797,0:00:00.078627,0:00:00.033734,0:00:00.112361
4395,NORMAL,PRight,NORMAL,1751540999634343100_4395_10000010000000000,1751540999651013900_4395_10000010000000000,17,14,0.07862639427185059,0.03840208053588867,0.11702847480773926,0:00:00.078627,0:00:00.038402,0:00:00.117029
4395,NORMAL,RoboArm,NORMAL,1751540999634343100_4395_10000010000000000,1751540999651013900_4395_10000010000000000,17,11,0.07862639427185059,0.03269362449645996,0.11132001876831055,0:00:00.078627,0:00:00.032694,0:00:00.111321
4396,NORMAL,PLeft,NORMAL,1751540999823916200_4396_10000010000000000,1751540999839438600_4396_10000010000000000,17,16,0.07534313201904297,0.036701202392578125,0.1120443344116211,0:00:00.075344,0:00:00.036701,0:00:00.112045
4396,NORMAL,ConvBelt,NORMAL,1751540999823916200_4396_10000010000000000,1751540999839438600_4396_10000010000000000,17,14,0.07534313201904297,0.0343475341796875,0.10969066619873047,0:00:00.075344,0:00:00.034348,0:00:00.109692
4396,NORMAL,PRight,NORMAL,1751540999823916200_4396_10000010000000000,1751540999839438600_4396_10000010000000000,17,14,0.07534313201904297,0.03749370574951172,0.11283683776855469,0:00:00.075344,0:00:00.037494,0:00:00.112838
4396,NORMAL,RoboArm,NORMAL,1751540999823916200_4396_10000010000000000,1751540999839438600_4396_10000010000000000,17,11,0.07534313201904297,0.025008201599121094,0.10035133361816406,0:00:00.075344,0:00:00.025008,0:00:00.100352
4397,NORMAL,PLeft,NORMAL,1751541000026112700_4397_10000010000000000,1751541000034577100_4397_10000010000000000,17,16,0.07211041450500488,0.03819537162780762,0.1103057861328125,0:00:00.072110,0:00:00.038195,0:00:00.110305
4397,NORMAL,ConvBelt,NORMAL,1751541000026112700_4397_10000010000000000,1751541000034577100_4397_10000010000000000,17,14,0.07211041450500488,0.033060550689697266,0.10517096519470215,0:00:00.072110,0:00:00.033061,0:00:00.105171
4397,NORMAL,PRight,NORMAL,1751541000026112700_4397_10000010000000000,1751541000034577100_4397_10000010000000000,17,14,0.07211041450500488,0.04357028007507324,0.11568069458007812,0:00:00.072110,0:00:00.043570,0:00:00.115680
4397,NORMAL,RoboArm,NORMAL,1751541000026112700_4397_10000010000000000,1751541000034577100_4397_10000010000000000,17,11,0.07211041450500488,0.025632143020629883,0.09774255752563477,0:00:00.072110,0:00:00.025632,0:00:00.097742
4398,NORMAL,PLeft,NORMAL,1751541000226513200_4398_10000010000000000,1751541000242949900_4398_10000010000000000,17,16,0.07072615623474121,0.02910614013671875,0.09983229637145996,0:00:00.070727,0:00:00.029106,0:00:00.099833
4398,NORMAL,ConvBelt,NORMAL,1751541000226513200_4398_10000010000000000,1751541000242949900_4398_10000010000000000,17,14,0.07072615623474121,0.03345060348510742,0.10417675971984863,0:00:00.070727,0:00:00.033451,0:00:00.104178
4398,NORMAL,PRight,NORMAL,1751541000226513200_4398_10000010000000000,1751541000242949900_4398_10000010000000000,17,14,0.07072615623474121,0.03623676300048828,0.10696291923522949,0:00:00.070727,0:00:00.036237,0:00:00.106964
4398,NORMAL,RoboArm,NORMAL,1751541000226513200_4398_10000010000000000,1751541000242949900_4398_10000010000000000,17,11,0.07072615623474121,0.029973506927490234,0.10069966316223145,0:00:00.070727,0:00:00.029973,0:00:00.100700
4399,NORMAL,PLeft,NORMAL,1751541000452628700_4399_10000010000000000,1751541000456478000_4399_10000010000000000,17,14,0.0709686279296875,0.03318071365356445,0.10414934158325195,0:00:00.070969,0:00:00.033180,0:00:00.104149
4399,NORMAL,ConvBelt,NORMAL,1751541000452628700_4399_10000010000000000,1751541000456478000_4399_10000010000000000,17,14,0.0709686279296875,0.035241127014160156,0.10620975494384766,0:00:00.070969,0:00:00.035241,0:00:00.106210
4399,NORMAL,PRight,NORMAL,1751541000452628700_4399_10000010000000000,1751541000456478000_4399_10000010000000000,17,14,0.0709686279296875,0.03602790832519531,0.10699653625488281,0:00:00.070969,0:00:00.036028,0:00:00.106997
4399,NORMAL,RoboArm,NORMAL,1751541000452628700_4399_10000010000000000,1751541000456478000_4399_10000010000000000,17,11,0.0709686279296875,0.02902817726135254,0.09999680519104004,0:00:00.070969,0:00:00.029028,0:00:00.099997
4400,NORMAL,PLeft,NORMAL,1751541000633009500_4400_10000010000000000,1751541000648914200_4400_10000010000000000,17,14,0.07334685325622559,0.03171825408935547,0.10506510734558105,0:00:00.073347,0:00:00.031718,0:00:00.105065
4400,NORMAL,ConvBelt,NORMAL,1751541000633009500_4400_10000010000000000,1751541000648914200_4400_10000010000000000,17,14,0.07334685325622559,0.03142857551574707,0.10477542877197266,0:00:00.073347,0:00:00.031429,0:00:00.104776
4400,NORMAL,PRight,NORMAL,1751541000633009500_4400_10000010000000000,1751541000648914200_4400_10000010000000000,17,14,0.07334685325622559,0.04062962532043457,0.11397647857666016,0:00:00.073347,0:00:00.040630,0:00:00.113977
4400,NORMAL,RoboArm,NORMAL,1751541000633009500_4400_10000010000000000,1751541000648914200_4400_10000010000000000,17,11,0.07334685325622559,0.040400028228759766,0.11374688148498535,0:00:00.073347,0:00:00.040400,0:00:00.113747
4401,NORMAL,PLeft,NORMAL,1751541000825322800_4401_10000010000000000,1751541000845733300_4401_10000010000000000,17,14,0.07235217094421387,0.02765941619873047,0.10001158714294434,0:00:00.072353,0:00:00.027659,0:00:00.100012
4401,NORMAL,ConvBelt,NORMAL,1751541000825322800_4401_10000010000000000,1751541000845733300_4401_10000010000000000,17,14,0.07235217094421387,0.03452038764953613,0.10687255859375,0:00:00.072353,0:00:00.034521,0:00:00.106874
4401,NORMAL,PRight,NORMAL,1751541000825322800_4401_10000010000000000,1751541000845733300_4401_10000010000000000,17,14,0.07235217094421387,0.03452181816101074,0.10687398910522461,0:00:00.072353,0:00:00.034521,0:00:00.106874
4401,NORMAL,RoboArm,NORMAL,1751541000825322800_4401_10000010000000000,1751541000845733300_4401_10000010000000000,17,11,0.07235217094421387,0.0375208854675293,0.10987305641174316,0:00:00.072353,0:00:00.037521,0:00:00.109874
4402,NORMAL,PLeft,NORMAL,1751541001034433600_4402_10000010000000000,1751541001042651400_4402_10000010000000000,17,14,0.07061386108398438,0.03934431076049805,0.10995817184448242,0:00:00.070614,0:00:00.039344,0:00:00.109958
4402,NORMAL,ConvBelt,NORMAL,1751541001034433600_4402_10000010000000000,1751541001042651400_4402_10000010000000000,17,14,0.07061386108398438,0.03442955017089844,0.10504341125488281,0:00:00.070614,0:00:00.034430,0:00:00.105044
4402,NORMAL,PRight,NORMAL,1751541001034433600_4402_10000010000000000,1751541001042651400_4402_10000010000000000,17,14,0.07061386108398438,0.03256654739379883,0.1031804084777832,0:00:00.070614,0:00:00.032567,0:00:00.103181
